USER,EXCHANGE,SYMBOL,EXPIRATION,STRIKE,C/P,B/S,FILLED QTY,PREMIUM,DATE,ORDER TYPE,GIVEUP,CMTA FIRM,RANGE,ACCOUNT,COMPANY,DEST COMPANY,ELECTRONIC,LEG NUMBER,USER QTY,FIX QTY,HANDLING,CONNECTION,SECURITY TYPE,CROSSING,PENNY,SYMBOL TYPE,PTMID,LINK EXCH,ParentExDestination,ORDERID,REPORTID,CL_ORD_ID,LiquidityFlag,Open_Close,cross_type,custom_billing_tag,BPCR,BPCR$,LF,LF$,MDPT,MDPT$,CAT,CAT$,TOTAL COMMISSIONS,TOTAL EXCHANGE FEES
oscargruss|WH59,BOX,TWTR,2021-02-19, $45.00 ,P,SELL,"2,000", $3.15 ,2021-01-19,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388140799,1337355707,21558988,,O,,, 0.0250 , 50.0000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|GH59,ISE,USB,2021-02-12, $48.00 ,P,SELL,500, $1.30 ,2021-01-19,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,I,ISTG,388140004,1337347232,21557945,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,PHLX,WMT,2021-04-16, $140.00 ,P,SELL,350, $5.40 ,2021-01-19,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388135724,1337304677,21551913,,O,,, 0.0250 , 8.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,AMEX,ZTS,2021-04-16, $140.00 ,P,SELL,610, $2.10 ,2021-01-19,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Equity,0,A,ISTG,388139049,1337338864,21556513,,O,,, 0.0250 , 15.2500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,AMEX,ZTS,2021-07-16, $140.00 ,P,BUY,610, $4.90 ,2021-01-19,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Equity,0,A,ISTG,388139049,1337338863,21556513,,O,,, 0.0250 , 15.2500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,BOX,AAL,2021-08-20, $15.00 ,P,BUY,"1,500", $2.62 ,2021-01-20,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388147021,1337417074,21566415,,O,,, 0.0250 , 37.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,BOX,AAL,2021-08-20, $15.00 ,P,SELL,"1,800", $2.62 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388147032,1337417084,21566401,,O,,, 0.0250 , 45.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,BOX,AAPL,2021-02-26, $130.00 ,P,SELL,"1,000", $6.00 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388143708,1337382551,21562614,,O,,, 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|storjmanobo,AMEX,AAPL,2021-09-17, $140.00 ,C,SELL,750, $12.20 ,2021-01-20,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388145326,1337398854,21564509,,O,,, 0.0250 , 18.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,ADBE,2021-06-18, $430.00 ,P,SELL,200, $23.50 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388144045,1337386259,21563097,,O,,, 0.0250 , 5.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,BOX,AMD,2022-01-21, $150.00 ,C,BUY,"1,050", $5.35 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388143404,1337379575,21562251,,O,,, 0.0250 , 26.2500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,AMZN,2021-02-19," $2,400.00 ",P,BUY,80, $3.90 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388148611,1337431540,21568182,,O,,, 0.0250 , 2.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,AMZN,2021-02-26," $3,240.00 ",P,SELL,80, $143.65 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388148611,1337431541,21568182,,O,,, 0.0250 , 2.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,ISE,ARKK,2021-03-19, $145.00 ,P,SELL,350, $10.55 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,0,ETF,0,I,ISTG,388145306,1337397977,21564347,,O,,, 0.0250 , 8.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|xyuobo,AMEX,BIDU,2022-01-21, $300.00 ,C,SELL,150, $42.65 ,2021-01-20,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388148339,1337429288,21567845,,O,,, 0.0250 , 3.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,ISE,BILI,2021-03-19, $130.00 ,P,SELL,700, $15.02 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,I,ISTG,388144653,1337391962,21563666,,O,,, 0.0250 , 17.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,BOX,CF,2022-01-21, $27.50 ,P,BUY,"1,500", $1.43 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,0,Equity,0,B,ISTG,388143945,1337384905,21562820,,O,,, 0.0250 , 37.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,BOX,CF,2022-01-21, $27.50 ,P,SELL,"1,500", $1.43 ,2021-01-20,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,0,Equity,0,B,ISTG,388143895,1337385018,21562866,,O,,, 0.0250 , 37.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|xyuobo,AMEX,GLD,2023-01-20, $175.00 ,C,SELL,150, $20.15 ,2021-01-20,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,ETF,0,A,ISTG,388145120,1337396859,21564248,,O,,, 0.0250 , 3.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|xyuobo,AMEX,GLD,2023-01-20, $175.00 ,P,SELL,150, $19.95 ,2021-01-20,Done Away Managed,161,275,CUST,CLIENT,MER,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,ETF,0,A,ISTG,388145120,1337396857,21564248,,O,,, 0.0250 , 3.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,HON,2022-01-21, $260.00 ,C,BUY,230, $5.80 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388145049,1337395899,21564212,,O,,, 0.0250 , 5.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,HON,2022-01-21, $170.00 ,P,BUY,345, $10.20 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388145049,1337395901,21564212,,O,,, 0.0250 , 8.6250 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|WH59,AMEX,IBM,2021-04-16, $130.00 ,P,SELL,400, $7.60 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388149323,1337439971,21568983,,O,,, 0.0250 , 10.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,BOX,KHC,2023-01-20, $40.00 ,C,BUY,"2,000", $2.24 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,388149029,1337435897,21568687,,O,,, 0.0250 , 50.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|rparks,BOX,KHC,2023-01-20, $40.00 ,C,SELL,500, $2.24 ,2021-01-20,Done Away Managed,352,352,FIRM,JPMINDEX,JPMEMM,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,388149002,1337436739,21568703,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,BOX,KHC,2023-01-20, $40.00 ,P,BUY,"2,000", $11.41 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,388149029,1337435896,21568687,,O,,, 0.0250 , 50.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|rparks,BOX,KHC,2023-01-20, $40.00 ,P,SELL,500, $11.41 ,2021-01-20,Done Away Managed,352,352,FIRM,JPMINDEX,JPMEMM,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,B,ISTG,388149002,1337436740,21568703,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,AMEX,MELI,2021-06-18," $1,820.00 ",P,SELL,15, $171.00 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,0,Equity,0,A,ISTG,388145843,1337403616,21565125,,O,,, 0.0250 , 0.3750 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,PHLX,MS,2022-01-21, $100.00 ,C,BUY,800, $2.62 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388148067,1337427954,21567623,,O,,, 0.0250 , 20.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,PHLX,MS,2022-01-21, $60.00 ,P,BUY,800, $4.20 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388148067,1337427953,21567623,,O,,, 0.0250 , 20.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,NET,2021-07-16, $80.00 ,P,SELL,300, $13.30 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388144822,1337393935,21563980,,O,,, 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|GH59,AMEX,PEP,2022-01-21, $120.00 ,P,BUY,500, $5.80 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388145643,1337402102,21564901,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|Parallaxobo,PHLX,PEP,2022-01-21, $120.00 ,P,SELL,150, $5.80 ,2021-01-20,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,X,ISTG,388145597,1337401822,21564937,,O,,, 0.0250 , 3.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|GH59,AMEX,PINS,2023-01-20, $70.00 ,P,SELL,280, $23.85 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388146815,1337414633,21566130,,O,,, 0.0250 , 7.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,QCOM,2021-03-19, $115.00 ,P,BUY,300, $0.54 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388149425,1337441382,21569185,,O,,, 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,QCOM,2021-03-19, $165.00 ,P,SELL,600, $10.30 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388149425,1337441381,21569185,,O,,, 0.0250 , 15.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,QCOM,2022-01-21, $220.00 ,C,BUY,350, $8.50 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388149574,1337442662,21569319,,O,,, 0.0250 , 8.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,BOX,QCOM,2022-01-21, $75.00 ,P,BUY,"1,000", $1.60 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388149658,1337442999,21569263,,O,,, 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,ISE,SHOP,2021-07-16," $1,100.00 ",P,SELL,30, $121.29 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,0,Equity,0,I,ISTG,388145337,1337398789,21564497,,O,,, 0.0250 , 0.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,SNAP,2022-01-21, $47.00 ,P,SELL,500, $8.74 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388145860,1337404624,21565176,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-03-19," $3,830.00 ",C,BUY,32, $115.50 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388145717,1337402936,21565002,,O,,, 0.0250 , 0.8000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-03-19," $3,850.00 ",C,BUY,38, $110.60 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388150484,1337452625,21570404,,O,,, 0.0250 , 0.9500 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-03-19," $3,830.00 ",P,SELL,32, $112.50 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388145717,1337402934,21565002,,O,,, 0.0250 , 0.8000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPX,2021-03-19," $3,850.00 ",P,SELL,38, $112.60 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388150484,1337452624,21570404,,O,,, 0.0250 , 0.9500 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPXW,2021-02-12," $3,930.00 ",C,SELL,125, $26.00 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388150484,1337452623,21570404,,O,,, 0.0250 , 3.1250 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,CBOE,SPXW,2021-02-17," $3,950.00 ",C,SELL,140, $19.98 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388145717,1337402935,21565002,,O,,, 0.0250 , 3.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,AMEX,SPY,2021-03-19, $330.00 ,P,BUY,500, $2.34 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/4,0,0,129,,Option,0,1,ETF,0,A,ISTG,388149347,1337439979,21569034,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,AMEX,SPY,2021-03-19, $360.00 ,P,SELL,"1,000", $5.53 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/4,0,0,129,,Option,0,1,ETF,0,A,ISTG,388149347,1337439981,21569034,,O,,, 0.0250 , 25.0000 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|YWL,AMEX,SPY,2021-03-19, $380.00 ,P,BUY,500, $10.12 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,4/4,0,0,129,,Option,0,1,ETF,0,A,ISTG,388149347,1337439978,21569034,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,TSM,2021-04-16, $95.00 ,P,BUY,600, $1.00 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388147406,1337421699,21566901,,O,,, 0.0250 , 15.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,AMEX,TSM,2021-04-16, $95.00 ,P,SELL,600, $1.00 ,2021-01-20,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388147536,1337422821,21566965,,O,,, 0.0250 , 15.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,AMEX,TSM,2021-04-16, $125.00 ,P,BUY,600, $7.88 ,2021-01-20,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388147536,1337422822,21566965,,O,,, 0.0250 , 15.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,TSM,2021-04-16, $125.00 ,P,SELL,600, $7.88 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388147406,1337421697,21566901,,O,,, 0.0250 , 15.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,UAL,2021-06-18, $30.00 ,P,BUY,700, $1.32 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,1/1,0,0,129,,Option,0,1,Equity,0,A,ISTG,388145703,1337402105,21564879,,O,,, 0.0250 , 17.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,AMEX,UAL,2021-06-18, $30.00 ,P,SELL,700, $1.32 ,2021-01-20,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,3/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388145776,1337402784,21565030,,O,,, 0.0250 , 17.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|Parallaxobo,AMEX,UAL,2021-09-17, $40.00 ,P,BUY,350, $5.74 ,2021-01-20,Done Away Managed,161,352,CUST-PRO,PAX JP,7690,BLOGS,MANUAL,2/3,0,0,129,,Option,0,1,Equity,0,A,ISTG,388145776,1337402783,21565030,,O,,, 0.0250 , 8.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,UAL,2021-09-17, $40.00 ,P,SELL,350, $5.74 ,2021-01-20,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388145591,1337401741,21564924,,O,,, 0.0250 , 8.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|ismalik,CBOE,VIX,2021-02-17, $25.00 ,C,SELL,"1,566", $3.05 ,2021-01-20,Done Away Managed,352,352,FIRM,JPMINDEX,JPMEMM,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388148278,1337429695,21567907,,O,,, 0.0250 , 39.1500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|ismalik,CBOE,VIX,2021-02-17, $32.50 ,C,BUY,"5,050", $1.60 ,2021-01-20,Done Away Managed,352,352,FIRM,JPMINDEX,JPMEMM,BLOGS,MANUAL,1/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388148278,1337429696,21567907,,O,,, 0.0250 , 126.2500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|ismalik,CBOE,VIX,2021-02-17, $25.00 ,P,BUY,"1,566", $3.05 ,2021-01-20,Done Away Managed,352,352,FIRM,JPMINDEX,JPMEMM,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Index,0,C,ISTG,388148278,1337429694,21567907,,O,,, 0.0250 , 39.1500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,PHLX,ADI,2022-01-21, $190.00 ,C,BUY,400, $7.20 ,2021-01-21,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Equity,0,X,ISTG,388156881,1337520293,21577725,,O,,, 0.0250 , 10.0000 , -   , -   , -   , -   , -   , -   , -   , -   
RBCBPSOT,PHLX,ADI,2022-01-21, $190.00 ,C,SELL,360, $7.20 ,2021-01-21,Done Away Managed,235,235,FIRM,RBCBP,OERBCX,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Equity,0,X,,388156663,1337519976,0180350877,,O,,, 0.0250 , 9.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,PHLX,ADI,2022-01-21, $130.00 ,P,BUY,400, $8.30 ,2021-01-21,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Equity,0,X,ISTG,388156881,1337520291,21577725,,O,,, 0.0250 , 10.0000 , -   , -   , -   , -   , -   , -   , -   , -   
RBCBPSOT,PHLX,ADI,2022-01-21, $130.00 ,P,SELL,360, $8.30 ,2021-01-21,Done Away Managed,235,235,FIRM,RBCBP,OERBCX,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Equity,0,X,,388156663,1337519977,0180350877,,O,,, 0.0250 , 9.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,AMEX,AMD,2021-06-18, $85.00 ,P,SELL,600, $9.25 ,2021-01-21,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388154454,1337494743,21574900,,O,,, 0.0250 , 15.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,BOX,CSCO,2022-01-21, $40.00 ,P,BUY,"3,000", $3.10 ,2021-01-21,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,ISTG,388156504,1337514691,21577289,,O,,, 0.0250 , 75.0000 , -   , -   , -   , -   , -   , -   , -   , -   
RBCBPSOT,BOX,CSCO,2022-01-21, $40.00 ,P,SELL,"1,650", $3.10 ,2021-01-21,Done Away Managed,235,235,FIRM,RBCBP,OERBCX,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,B,,388156457,1337515609,0180350865,,O,,, 0.0250 , 41.2500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|XJ59,AMEX,DOCU,2021-02-12, $252.50 ,P,SELL,150, $10.95 ,2021-01-21,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388152782,1337478207,21572929,,O,,, 0.0250 , 3.7500 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,EDU,2021-04-16, $135.00 ,P,BUY,300, $3.33 ,2021-01-21,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,3/3,0,0,129,,Option,0,0,Equity,0,A,ISTG,388153658,1337489069,21574114,,O,,, 0.0250 , 7.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,EDU,2021-04-16, $160.00 ,P,SELL,150, $9.31 ,2021-01-21,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/3,0,0,129,,Option,0,0,Equity,0,A,ISTG,388153658,1337489070,21574114,,O,,, 0.0250 , 3.7500 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|XJ59,AMEX,FEYE,2021-09-17, $20.00 ,P,SELL,"1,500", $2.73 ,2021-01-21,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388154150,1337492581,21574661,,O,,, 0.0250 , 37.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|WH59,AMEX,GILD,2021-04-16, $67.50 ,P,SELL,500, $4.20 ,2021-01-21,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388151831,1337465404,21571850,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss|GH59,AMEX,IBM,2021-02-19, $125.00 ,P,BUY,360, $2.75 ,2021-01-21,Done Away Managed,411,505,FIRM,CIT,CIT,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,Equity,0,A,ISTG,388154432,1337494990,21574874,,O,,, 0.0250 , 9.0000 , -   , -   , -   , -   , -   , -   , -   , -   
oscargruss2|Parallaxobo,BOX,IWM,2021-12-17, $150.00 ,P,BUY,"2,550", $5.20 ,2021-01-21,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,ETF,0,B,ISTG,388156487,1337513823,21577223,,O,,, 0.0250 , 63.7500 , -   , -   , -   , -   , -   , -   , -   , -   
dfilippidis|Parallaxobo,BOX,IWM,2021-12-31, $210.00 ,P,BUY,500, $20.65 ,2021-01-21,Done Away Managed,161,444,CUST-PRO,PAX 444,7690,BLOGS,MANUAL,2/2,0,0,129,,Option,0,1,ETF,0,B,ISTG,388157918,1337529872,21578776,,O,,, 0.0250 , 12.5000 , -   , -   , -   , -   , -   , -   , -   , -   
